PACKTEXT,PPTEXT,CUST,CASENO,ACC,ITEM,SUBITEM,OTYPE,DEST,MOT,CT,SKU,DESCR,QTY,PITEXT,DROPID,CASEID,USR,PTYPE,SOTEXT,SI,SHIPPINGTEXT,STDNETWGT,PACKINGUNIT,LENGTH,WIDTH,HEIGHT,SHIPMENTORDER,SHIPMENTORDERLINE,PACKAGESPECIFICATIONCODE,SINGLEPACKING,SHIPPINGMARKCODE,LOCATION,FMVSS,LABEL,GMGRNO,ASBESTOS,PROPERTYLOSS,GMLOGO,EGYPT,INSPECTION,COLUMBIA,DANGEROUSGOODS,FORWARDER,PACKDATE_T,PACKDATE,PPDATE_T,PPDATE,PIDATE_T,PIDATE,SODATE_T,SODATE,SHIPPINGDATE_T,SHIPPINGDATE
20 Apr 2015,22 Apr 2015,K112RTAA,00010E015,00010,0028," ",Stock_Sea,SGP,S,100041,8973028100,"BUSHING; RUBBER,S/ABS,UPR",6,17 Apr 2015,Q68707,0000563597,0002,Packed Complete,17 Apr 2015,,,0.019,1.000,150.000,100.000,30.000,0000019287,00026,C,null,112A,null," "," "," "," "," ",N," ",N," "," ",ZZZ,"Apr 20, 2015 12:00 AM",2015.04.20,"Apr 22, 2015 12:00 AM",2015.04.22,"Apr 17, 2015 12:00 AM",2015.04.17,"Apr 17, 2015 12:00 AM",2015.04.17,,
20 Apr 2015,22 Apr 2015,K112RTAA,00010E015,00010,0028," ",Stock_Sea,SGP,S,100041,8973028100,"BUSHING; RUBBER,S/ABS,UPR",45,17 Apr 2015,Q68707,0000563600,0002,Packed Complete,17 Apr 2015,,,0.019,1.000,150.000,100.000,30.000,0000019287,00026,C,null,112A,null," "," "," "," "," ",N," ",N," "," ",ZZZ,"Apr 20, 2015 12:00 AM",2015.04.20,"Apr 22, 2015 12:00 AM",2015.04.22,"Apr 17, 2015 12:00 AM",2015.04.17,"Apr 17, 2015 12:00 AM",2015.04.17,,
20 Apr 2015,22 Apr 2015,K112RTAA,00010E015,00010,0028," ",Stock_Sea,SGP,S,100041,8973028100,"BUSHING; RUBBER,S/ABS,UPR",16,17 Apr 2015,Q68707,0000563601,0002,Packed Complete,17 Apr 2015,,,0.019,1.000,150.000,100.000,30.000,0000019287,00026,C,null,112A,null," "," "," "," "," ",N," ",N," "," ",ZZZ,"Apr 20, 2015 12:00 AM",2015.04.20,"Apr 22, 2015 12:00 AM",2015.04.22,"Apr 17, 2015 12:00 AM",2015.04.17,"Apr 17, 2015 12:00 AM",2015.04.17,,
20 Apr 2015,22 Apr 2015,K112RTAA,00010E015,00010,0030," ",Stock_Sea,SGP,S,100041,8973056000,BULB; CLUSTER METER,7,17 Apr 2015,Q68707,0000563638,0002,Packed Complete,17 Apr 2015,,,0.0010,10.000,20.000,10.000,10.000,0000019287,00028,C,null,112A,null," "," "," "," "," ",N," ",N," "," ",ZZZ,"Apr 20, 2015 12:00 AM",2015.04.20,"Apr 22, 2015 12:00 AM",2015.04.22,"Apr 17, 2015 12:00 AM",2015.04.17,"Apr 17, 2015 12:00 AM",2015.04.17,,
20 Apr 2015,22 Apr 2015,K112RTAA,00010E015,00010,0031," ",Stock_Sea,SGP,S,100041,8973086141,"CAP; FILLER,FUEL TANK",3,17 Apr 2015,Q68707,0000563627,0002,Packed Complete,17 Apr 2015,,,0.07,1.000,200.000,70.000,55.000,0000019287,00029,C,null,112A,null," "," "," "," "," ",N," ",N," "," ",ZZZ,"Apr 20, 2015 12:00 AM",2015.04.20,"Apr 22, 2015 12:00 AM",2015.04.22,"Apr 17, 2015 12:00 AM",2015.04.17,"Apr 17, 2015 12:00 AM",2015.04.17,,
20 Apr 2015,22 Apr 2015,K112RTAA,00010E015,00010,0032," ",Stock_Sea,SGP,S,100041,8973090124,"LOCK ASM; TAIL GATE,RR BODY",3,17 Apr 2015,Q68707,0000563675,0002,Packed Complete,17 Apr 2015,,,0.27,1.000,200.000,70.000,110.000,0000019287,00030,C,null,112A,null," "," "," "," "," ",N," ",N," "," ",ZZZ,"Apr 20, 2015 12:00 AM",2015.04.20,"Apr 22, 2015 12:00 AM",2015.04.22,"Apr 17, 2015 12:00 AM",2015.04.17,"Apr 17, 2015 12:00 AM",2015.04.17,,
20 Apr 2015,22 Apr 2015,K112RTAA,00010E015,00010,0032," ",Stock_Sea,SGP,S,100041,8973090124,"LOCK ASM; TAIL GATE,RR BODY",7,17 Apr 2015,Q68707,0000563676,0002,Packed Complete,17 Apr 2015,,,0.27,1.000,200.000,70.000,110.000,0000019287,00030,C,null,112A,null," "," "," "," "," ",N," ",N," "," ",ZZZ,"Apr 20, 2015 12:00 AM",2015.04.20,"Apr 22, 2015 12:00 AM",2015.04.22,"Apr 17, 2015 12:00 AM",2015.04.17,"Apr 17, 2015 12:00 AM",2015.04.17,,
20 Apr 2015,22 Apr 2015,K112RTAA,00010E015,00010,0036," ",Stock_Sea,SGP,S,100041,8973121991,GEAR; CR/SHF,3,17 Apr 2015,Q68707,0000563625,0002,Packed Complete,17 Apr 2015,,,1.035,1.000,100.000,50.000,100.000,0000019287,00032,C,null,112A,null," "," "," "," "," ",N," ",N," "," ",ZZZ,"Apr 20, 2015 12:00 AM",2015.04.20,"Apr 22, 2015 12:00 AM",2015.04.22,"Apr 17, 2015 12:00 AM",2015.04.17,"Apr 17, 2015 12:00 AM",2015.04.17,,
20 Apr 2015,22 Apr 2015,K112RTAA,00010E015,00010,0037," ",Stock_Sea,SGP,S,100041,8973132080,SWITCH; DOOR,3,17 Apr 2015,Q68707,0000563591,0002,Packed Complete,17 Apr 2015,,,0.02,1.000,45.000,45.000,25.000,0000019287,00033,C,null,112A,null," "," "," "," "," ",N," ",N," "," ",ZZZ,"Apr 20, 2015 12:00 AM",2015.04.20,"Apr 22, 2015 12:00 AM",2015.04.22,"Apr 17, 2015 12:00 AM",2015.04.17,"Apr 17, 2015 12:00 AM",2015.04.17,,
20 Apr 2015,22 Apr 2015,K112RTAA,00010E015,00010,0037," ",Stock_Sea,SGP,S,100041,8973132080,SWITCH; DOOR,16,17 Apr 2015,Q68707,0000563595,0002,Packed Complete,17 Apr 2015,,,0.02,1.000,45.000,45.000,25.000,0000019287,00033,C,null,112A,null," "," "," "," "," ",N," ",N," "," ",ZZZ,"Apr 20, 2015 12:00 AM",2015.04.20,"Apr 22, 2015 12:00 AM",2015.04.22,"Apr 17, 2015 12:00 AM",2015.04.17,"Apr 17, 2015 12:00 AM",2015.04.17,,
20 Apr 2015,22 Apr 2015,K112RTAA,00010E015,00010,0040," ",Stock_Sea,SGP,S,100041,8973211630,AMPLIFIER; EVAP,7,17 Apr 2015,Q68707,0000563696,0002,Packed Complete,17 Apr 2015,,,0.012,1.000,370.000,75.000,20.000,0000019287,00036,C,null,112A,null," "," "," "," "," ",N," ",N," "," ",ZZZ,"Apr 20, 2015 12:00 AM",2015.04.20,"Apr 22, 2015 12:00 AM",2015.04.22,"Apr 17, 2015 12:00 AM",2015.04.17,"Apr 17, 2015 12:00 AM",2015.04.17,,
20 Apr 2015,22 Apr 2015,K112RTAA,00010E015,00010,0044," ",Stock_Sea,SGP,S,100041,8973496450,HINGE; CONSOLE LID,1,17 Apr 2015,Q68707,0000563687,0002,Packed Complete,17 Apr 2015,,,0.16,1.000,110.000,40.000,25.000,0000019287,00040,C,null,112A,null," "," "," "," "," ",N," ",N," "," ",ZZZ,"Apr 20, 2015 12:00 AM",2015.04.20,"Apr 22, 2015 12:00 AM",2015.04.22,"Apr 17, 2015 12:00 AM",2015.04.17,"Apr 17, 2015 12:00 AM",2015.04.17,,
20 Apr 2015,22 Apr 2015,K112RTAA,00010E015,00010,0047," ",Stock_Sea,SGP,S,100041,8973499010,RUBBER; FRT WIPER BLADE,23,17 Apr 2015,Q68707,0000563710,0002,Packed Complete,17 Apr 2015,,,0.032,1.000,150.000,600.000,8.000,0000019287,00043,C,null,112A,null," "," "," "," "," ",N," ",N," "," ",ZZZ,"Apr 20, 2015 12:00 AM",2015.04.20,"Apr 22, 2015 12:00 AM",2015.04.22,"Apr 17, 2015 12:00 AM",2015.04.17,"Apr 17, 2015 12:00 AM",2015.04.17,,
20 Apr 2015,22 Apr 2015,K112RTAA,00010E015,00010,0048," ",Stock_Sea,SGP,S,100041,8973499040,RUBBER; FRT WIPER BLADE,20,17 Apr 2015,Q68707,0000563593,0002,Packed Complete,17 Apr 2015,,,0.022,1.000,100.000,550.000,8.000,0000019287,00044,C,null,112A,null," "," "," "," "," ",N," ",N," "," ",ZZZ,"Apr 20, 2015 12:00 AM",2015.04.20,"Apr 22, 2015 12:00 AM",2015.04.22,"Apr 17, 2015 12:00 AM",2015.04.17,"Apr 17, 2015 12:00 AM",2015.04.17,,
20 Apr 2015,22 Apr 2015,K112RTAA,00010E015,00010,0049," ",Stock_Sea,SGP,S,100041,8973499820,MIRROR; DOOR,3,17 Apr 2015,Q68707,0000563626,0002,Packed Complete,17 Apr 2015,,,0.28,1.000,225.000,170.000,29.000,0000019287,00045,C,null,112A,null," "," "," "," "," ",N," ",N," "," ",ZZZ,"Apr 20, 2015 12:00 AM",2015.04.20,"Apr 22, 2015 12:00 AM",2015.04.22,"Apr 17, 2015 12:00 AM",2015.04.17,"Apr 17, 2015 12:00 AM",2015.04.17,,
20 Apr 2015,22 Apr 2015,K112RTAA,00010E015,00010,0050," ",Stock_Sea,SGP,S,100041,8973515540,CAP; RR BUMPER,1,17 Apr 2015,Q68707,0000563640,0002,Packed Complete,17 Apr 2015,,,0.04,1.000,110.000,65.000,30.000,0000019287,00046,C,null,112A,null," "," "," "," "," ",N," ",N," "," ",ZZZ,"Apr 20, 2015 12:00 AM",2015.04.20,"Apr 22, 2015 12:00 AM",2015.04.22,"Apr 17, 2015 12:00 AM",2015.04.17,"Apr 17, 2015 12:00 AM",2015.04.17,,
20 Apr 2015,22 Apr 2015,K112RTAA,00010E015,00010,0052," ",Stock_Sea,SGP,S,100041,8973548870,"BOLT; TORSION BAR,HEIGHT CONT",15,17 Apr 2015,Q68707,0000563603,0002,Packed Complete,17 Apr 2015,,,0.33,1.000,355.000,78.000,32.000,0000019287,00048,C,null,112A,null," "," "," "," "," ",N," ",N," "," ",ZZZ,"Apr 20, 2015 12:00 AM",2015.04.20,"Apr 22, 2015 12:00 AM",2015.04.22,"Apr 17, 2015 12:00 AM",2015.04.17,"Apr 17, 2015 12:00 AM",2015.04.17,,
20 Apr 2015,22 Apr 2015,K112RTAA,00010E015,00010,0055," ",Stock_Sea,SGP,S,100041,8973614770,GRILLE; AIR OUTLET,9,17 Apr 2015,Q68707,0000563617,0002,Packed Complete,17 Apr 2015,,,0.13,1.000,395.000,180.000,45.000,0000019287,00051,C,null,112A,null," "," "," "," "," ",N," ",N," "," ",ZZZ,"Apr 20, 2015 12:00 AM",2015.04.20,"Apr 22, 2015 12:00 AM",2015.04.22,"Apr 17, 2015 12:00 AM",2015.04.17,"Apr 17, 2015 12:00 AM",2015.04.17,,
20 Apr 2015,22 Apr 2015,K112RTAA,00010E015,00010,0055," ",Stock_Sea,SGP,S,100041,8973614770,GRILLE; AIR OUTLET,1,17 Apr 2015,Q68707,0000563620,0002,Packed Complete,17 Apr 2015,,,0.13,1.000,395.000,180.000,45.000,0000019287,00051,C,null,112A,null," "," "," "," "," ",N," ",N," "," ",ZZZ,"Apr 20, 2015 12:00 AM",2015.04.20,"Apr 22, 2015 12:00 AM",2015.04.22,"Apr 17, 2015 12:00 AM",2015.04.17,"Apr 17, 2015 12:00 AM",2015.04.17,,
20 Apr 2015,22 Apr 2015,K112RTAA,00010E015,00010,0056," ",Stock_Sea,SGP,S,100041,8973636041,"HOSE; WATER,RAD INL",3,17 Apr 2015,Q68707,0000563628,0002,Packed Complete,17 Apr 2015,,,0.225,1.000,250.000,205.000,65.000,0000019287,00052,C,null,112A,null," "," "," "," "," ",N," ",N," "," ",ZZZ,"Apr 20, 2015 12:00 AM",2015.04.20,"Apr 22, 2015 12:00 AM",2015.04.22,"Apr 17, 2015 12:00 AM",2015.04.17,"Apr 17, 2015 12:00 AM",2015.04.17,,
20 Apr 2015,22 Apr 2015,K112RTAA,00010E015,00010,0057," ",Stock_Sea,SGP,S,100041,8973636051,"HOSE; WATER,RAD OUTLET",6,17 Apr 2015,Q68707,0000563596,0002,Packed Complete,17 Apr 2015,,,0.25,1.000,275.000,250.000,89.000,0000019287,00053,C,null,112A,null," "," "," "," "," ",N," ",N," "," ",ZZZ,"Apr 20, 2015 12:00 AM",2015.04.20,"Apr 22, 2015 12:00 AM",2015.04.22,"Apr 17, 2015 12:00 AM",2015.04.17,"Apr 17, 2015 12:00 AM",2015.04.17,,
20 Apr 2015,22 Apr 2015,K112RTAA,00010E015,00010,0059," ",Stock_Sea,SGP,S,100041,8973641760,BUSHING; LWR LINK,8,17 Apr 2015,Q68707,0000563590,0002,Packed Complete,17 Apr 2015,,,0.173,1.000,120.000,100.000,40.000,0000019287,00055,C,null,112A,null," "," "," "," "," ",N," ",N," "," ",ZZZ,"Apr 20, 2015 12:00 AM",2015.04.20,"Apr 22, 2015 12:00 AM",2015.04.22,"Apr 17, 2015 12:00 AM",2015.04.17,"Apr 17, 2015 12:00 AM",2015.04.17,,
20 Apr 2015,22 Apr 2015,K112RTAA,00010E015,00010,0059," ",Stock_Sea,SGP,S,100041,8973641760,BUSHING; LWR LINK,2,17 Apr 2015,Q68707,0000563592,0002,Packed Complete,17 Apr 2015,,,0.173,1.000,120.000,100.000,40.000,0000019287,00055,C,null,112A,null," "," "," "," "," ",N," ",N," "," ",ZZZ,"Apr 20, 2015 12:00 AM",2015.04.20,"Apr 22, 2015 12:00 AM",2015.04.22,"Apr 17, 2015 12:00 AM",2015.04.17,"Apr 17, 2015 12:00 AM",2015.04.17,,
20 Apr 2015,22 Apr 2015,K112RTAA,00010E015,00010,0060," ",Stock_Sea,SGP,S,100041,8973652190,BOLT; RUBBER,7,17 Apr 2015,Q68707,0000563674,0002,Packed Complete,17 Apr 2015,,,0.085,1.000,186.000,125.000,50.000,0000019287,00056,C,null,112A,null," "," "," "," "," ",N," ",N," "," ",ZZZ,"Apr 20, 2015 12:00 AM",2015.04.20,"Apr 22, 2015 12:00 AM",2015.04.22,"Apr 17, 2015 12:00 AM",2015.04.17,"Apr 17, 2015 12:00 AM",2015.04.17,,
20 Apr 2015,22 Apr 2015,K112RTAA,00010E015,00010,0062," ",Stock_Sea,SGP,S,100041,8973700620,SCREW; RAD GRILLE,4,17 Apr 2015,Q68707,0000563686,0002,Packed Complete,17 Apr 2015,,,0.0020,10.000,160.000,104.000,100.000,0000019287,00058,C,null,112A,null," "," "," "," "," ",N," ",N," "," ",ZZZ,"Apr 20, 2015 12:00 AM",2015.04.20,"Apr 22, 2015 12:00 AM",2015.04.22,"Apr 17, 2015 12:00 AM",2015.04.17,"Apr 17, 2015 12:00 AM",2015.04.17,,
20 Apr 2015,22 Apr 2015,K112RTAA,00010E015,00010,0063," ",Stock_Sea,SGP,S,100041,8973735031,DECAL; 4WD,8,17 Apr 2015,Q68707,0000563702,0002,Packed Complete,17 Apr 2015,,,0.0010,1.000,155.000,32.000,1.000,0000019287,00059,C,null,112A,null," "," "," "," "," ",N," ",N," "," ",ZZZ,"Apr 20, 2015 12:00 AM",2015.04.20,"Apr 22, 2015 12:00 AM",2015.04.22,"Apr 17, 2015 12:00 AM",2015.04.17,"Apr 17, 2015 12:00 AM",2015.04.17,,
20 Apr 2015,22 Apr 2015,K112RTAA,00010E015,00010,0064," ",Stock_Sea,SGP,S,100041,8973743590,HOSE; CONNECTING,1,17 Apr 2015,Q68707,0000563629,0002,Packed Complete,17 Apr 2015,,,0.3,1.000,190.000,120.000,70.000,0000019287,00060,C,null,112A,null," "," "," "," "," ",N," ",N," "," ",ZZZ,"Apr 20, 2015 12:00 AM",2015.04.20,"Apr 22, 2015 12:00 AM",2015.04.22,"Apr 17, 2015 12:00 AM",2015.04.17,"Apr 17, 2015 12:00 AM",2015.04.17,,
20 Apr 2015,22 Apr 2015,K112RTAA,00010E015,00010,0064," ",Stock_Sea,SGP,S,100041,8973743590,HOSE; CONNECTING,2,17 Apr 2015,Q68707,0000563630,0002,Packed Complete,17 Apr 2015,,,0.3,1.000,190.000,120.000,70.000,0000019287,00060,C,null,112A,null," "," "," "," "," ",N," ",N," "," ",ZZZ,"Apr 20, 2015 12:00 AM",2015.04.20,"Apr 22, 2015 12:00 AM",2015.04.22,"Apr 17, 2015 12:00 AM",2015.04.17,"Apr 17, 2015 12:00 AM",2015.04.17,,
20 Apr 2015,22 Apr 2015,K112RTAA,00010E015,00010,0065," ",Stock_Sea,SGP,S,100041,8973759190,"VALVE; 1 WAY,FUEL",8,17 Apr 2015,Q68707,0000563679,0002,Packed Complete,17 Apr 2015,,,0.016,1.000,110.000,80.000,20.000,0000019287,00061,C,null,112A,null," "," "," "," "," ",N," ",N," "," ",ZZZ,"Apr 20, 2015 12:00 AM",2015.04.20,"Apr 22, 2015 12:00 AM",2015.04.22,"Apr 17, 2015 12:00 AM",2015.04.17,"Apr 17, 2015 12:00 AM",2015.04.17,,
20 Apr 2015,22 Apr 2015,K112RTAA,00010E015,00010,0070," ",Stock_Sea,SGP,S,100041,8973840150,RIVET,318,17 Apr 2015,Q68707,0000563645,0002,Packed Complete,17 Apr 2015,,,0.0010,10.000,55.000,9.000,9.000,0000019287,00066,C,null,112A,null," "," "," "," "," ",N," ",N," "," ",ZZZ,"Apr 20, 2015 12:00 AM",2015.04.20,"Apr 22, 2015 12:00 AM",2015.04.22,"Apr 17, 2015 12:00 AM",2015.04.17,"Apr 17, 2015 12:00 AM",2015.04.17,,
20 Apr 2015,22 Apr 2015,K112RTAA,00010E015,00010,0074," ",Stock_Sea,SGP,S,100041,8973879400,"LAMP ASM; SIDE TURN,DOOR MIRROR",8,17 Apr 2015,Q68707,0000563618,0002,Packed Complete,17 Apr 2015,,,0.09,1.000,145.000,50.000,60.000,0000019287,00070,C,null,112A,null," "," "," "," "," ",N," ",N," "," ",ZZZ,"Apr 20, 2015 12:00 AM",2015.04.20,"Apr 22, 2015 12:00 AM",2015.04.22,"Apr 17, 2015 12:00 AM",2015.04.17,"Apr 17, 2015 12:00 AM",2015.04.17,,
20 Apr 2015,22 Apr 2015,K112RTAA,00010E015,00010,0078," ",Stock_Sea,SGP,S,100041,8973960330,FINISHER; FRT BUMPER,2,17 Apr 2015,Q68707,0000563599,0002,Packed Complete,17 Apr 2015,,,0.015,1.000,360.000,75.000,15.000,0000019287,00074,C,null,112A,null," "," "," "," "," ",N," ",N," "," ",ZZZ,"Apr 20, 2015 12:00 AM",2015.04.20,"Apr 22, 2015 12:00 AM",2015.04.22,"Apr 17, 2015 12:00 AM",2015.04.17,"Apr 17, 2015 12:00 AM",2015.04.17,,
20 Apr 2015,22 Apr 2015,K112RTAA,00010E015,00010,0082," ",Stock_Sea,SGP,S,100041,8974059783,DRINK HOLDER,1,17 Apr 2015,Q68707,0000563641,0002,Packed Complete,17 Apr 2015,,,0.165,1.000,150.000,140.000,60.000,0000019287,00078,C,null,112A,null," "," "," "," "," ",N," ",N," "," ",ZZZ,"Apr 20, 2015 12:00 AM",2015.04.20,"Apr 22, 2015 12:00 AM",2015.04.22,"Apr 17, 2015 12:00 AM",2015.04.17,"Apr 17, 2015 12:00 AM",2015.04.17,,
20 Apr 2015,22 Apr 2015,K112RTAA,00010E015,00010,0093," ",Stock_Sea,SGP,S,100041,8979125310,GASKET; DRAIN PLUG,590,17 Apr 2015,Q68707,0000563650,0002,Packed Complete,17 Apr 2015,,,0.0040,10.000,150.000,100.000,5.000,0000019287,00089,C,null,112A,null," "," "," "," "," ",N," ",N," "," ",ZZZ,"Apr 20, 2015 12:00 AM",2015.04.20,"Apr 22, 2015 12:00 AM",2015.04.22,"Apr 17, 2015 12:00 AM",2015.04.17,"Apr 17, 2015 12:00 AM",2015.04.17,,
20 Apr 2015,22 Apr 2015,K112RTAA,00010E015,00010,0093," ",Stock_Sea,SGP,S,100041,8979125310,GASKET; DRAIN PLUG,175,17 Apr 2015,Q68707,0000563651,0002,Packed Complete,17 Apr 2015,,,0.0040,10.000,150.000,100.000,5.000,0000019287,00089,C,null,112A,null," "," "," "," "," ",N," ",N," "," ",ZZZ,"Apr 20, 2015 12:00 AM",2015.04.20,"Apr 22, 2015 12:00 AM",2015.04.22,"Apr 17, 2015 12:00 AM",2015.04.17,"Apr 17, 2015 12:00 AM",2015.04.17,,
20 Apr 2015,22 Apr 2015,K112RTAA,00010E015,00010,0094," ",Stock_Sea,SGP,S,100041,8979125430,CAP; OIL FILLER,3,17 Apr 2015,Q68707,0000563701,0002,Packed Complete,17 Apr 2015,,,0.027,1.000,110.000,75.000,25.000,0000019287,00090,C,null,112A,null," "," "," "," "," ",N," ",N," "," ",ZZZ,"Apr 20, 2015 12:00 AM",2015.04.20,"Apr 22, 2015 12:00 AM",2015.04.22,"Apr 17, 2015 12:00 AM",2015.04.17,"Apr 17, 2015 12:00 AM",2015.04.17,,
20 Apr 2015,22 Apr 2015,K112RTAA,00010E015,00010,0096," ",Stock_Sea,SGP,S,100041,8979203442,"BEARING; PILOT,TOP GEAR SHAFT",9,17 Apr 2015,Q68707,0000563654,0002,Packed Complete,17 Apr 2015,,,0.07,1.000,100.000,100.000,100.000,0000019287,00092,C,null,112A,null," "," "," "," "," ",N," ",N," "," ",ZZZ,"Apr 20, 2015 12:00 AM",2015.04.20,"Apr 22, 2015 12:00 AM",2015.04.22,"Apr 17, 2015 12:00 AM",2015.04.17,"Apr 17, 2015 12:00 AM",2015.04.17,,
20 Apr 2015,22 Apr 2015,K112RTAA,00010E015,00010,0097," ",Stock_Sea,SGP,S,100041,8979410680,BOLT; BRG CAP,2,17 Apr 2015,Q68707,0000563680,0002,Packed Complete,17 Apr 2015,,,0.123,10.000,155.000,110.000,45.000,0000019287,00093,C,null,112A,null," "," "," "," "," ",N," ",N," "," ",ZZZ,"Apr 20, 2015 12:00 AM",2015.04.20,"Apr 22, 2015 12:00 AM",2015.04.22,"Apr 17, 2015 12:00 AM",2015.04.17,"Apr 17, 2015 12:00 AM",2015.04.17,,
20 Apr 2015,22 Apr 2015,K112RTAA,00010E015,00010,0098," ",Stock_Sea,SGP,S,100041,8979410690,BOLT; FLYWHEEL,27,17 Apr 2015,Q68707,0000563660,0002,Packed Complete,17 Apr 2015,,,0.053,10.000,210.000,125.000,30.000,0000019287,00094,C,null,112A,null," "," "," "," "," ",N," ",N," "," ",ZZZ,"Apr 20, 2015 12:00 AM",2015.04.20,"Apr 22, 2015 12:00 AM",2015.04.22,"Apr 17, 2015 12:00 AM",2015.04.17,"Apr 17, 2015 12:00 AM",2015.04.17,,
20 Apr 2015,22 Apr 2015,K112RTAA,00010E015,00010,0099," ",Stock_Sea,SGP,S,100041,8979413290,"SLIDER; BELT ADJ,P/S OIL PUMP",2,17 Apr 2015,Q68707,0000563682,0002,Packed Complete,17 Apr 2015,,,0.18,1.000,145.000,200.000,42.000,0000019287,00095,C,null,112A,null," "," "," "," "," ",N," ",N," "," ",ZZZ,"Apr 20, 2015 12:00 AM",2015.04.20,"Apr 22, 2015 12:00 AM",2015.04.22,"Apr 17, 2015 12:00 AM",2015.04.17,"Apr 17, 2015 12:00 AM",2015.04.17,,
20 Apr 2015,22 Apr 2015,K112RTAA,00010E015,00010,0102," ",Stock_Sea,SGP,S,100041,8979427490,GASKET; EGR VLV,26,17 Apr 2015,Q68707,0000563624,0002,Packed Complete,17 Apr 2015,,,0.01,1.000,78.000,45.000,1.000,0000019287,00098,C,null,112A,null," "," "," "," "," ",N," ",N," "," ",ZZZ,"Apr 20, 2015 12:00 AM",2015.04.20,"Apr 22, 2015 12:00 AM",2015.04.22,"Apr 17, 2015 12:00 AM",2015.04.17,"Apr 17, 2015 12:00 AM",2015.04.17,,
20 Apr 2015,22 Apr 2015,K112RTAA,00010E015,00010,0103," ",Stock_Sea,SGP,S,100041,8979428100,"PIPE; OIL,VAC PUMP FEED",2,17 Apr 2015,Q68707,0000563672,0002,Packed Complete,17 Apr 2015,,,0.138,1.000,39.000,18.000,48.000,0000019287,00099,C,null,112A,null," "," "," "," "," ",N," ",N," "," ",ZZZ,"Apr 20, 2015 12:00 AM",2015.04.20,"Apr 22, 2015 12:00 AM",2015.04.22,"Apr 17, 2015 12:00 AM",2015.04.17,"Apr 17, 2015 12:00 AM",2015.04.17,,
20 Apr 2015,22 Apr 2015,K112RTAA,00010E015,00010,0103," ",Stock_Sea,SGP,S,100041,8979428100,"PIPE; OIL,VAC PUMP FEED",7,17 Apr 2015,Q68707,0000563673,0002,Packed Complete,17 Apr 2015,,,0.138,1.000,39.000,18.000,48.000,0000019287,00099,C,null,112A,null," "," "," "," "," ",N," ",N," "," ",ZZZ,"Apr 20, 2015 12:00 AM",2015.04.20,"Apr 22, 2015 12:00 AM",2015.04.22,"Apr 17, 2015 12:00 AM",2015.04.17,"Apr 17, 2015 12:00 AM",2015.04.17,,
20 Apr 2015,22 Apr 2015,K112RTAA,00010E015,00010,0104," ",Stock_Sea,SGP,S,100041,8979429300,"RUBBER; MTG,ACL",42,17 Apr 2015,Q68707,0000563612,0002,Packed Complete,17 Apr 2015,,,0.0030,1.000,24.000,24.000,15.000,0000019287,00100,C,null,112A,null," "," "," "," "," ",N," ",N," "," ",ZZZ,"Apr 20, 2015 12:00 AM",2015.04.20,"Apr 22, 2015 12:00 AM",2015.04.22,"Apr 17, 2015 12:00 AM",2015.04.17,"Apr 17, 2015 12:00 AM",2015.04.17,,
20 Apr 2015,22 Apr 2015,K112RTAA,00010E015,00010,0104," ",Stock_Sea,SGP,S,100041,8979429300,"RUBBER; MTG,ACL",7,17 Apr 2015,Q68707,0000563614,0002,Packed Complete,17 Apr 2015,,,0.0030,1.000,24.000,24.000,15.000,0000019287,00100,C,null,112A,null," "," "," "," "," ",N," ",N," "," ",ZZZ,"Apr 20, 2015 12:00 AM",2015.04.20,"Apr 22, 2015 12:00 AM",2015.04.22,"Apr 17, 2015 12:00 AM",2015.04.17,"Apr 17, 2015 12:00 AM",2015.04.17,,
20 Apr 2015,22 Apr 2015,K112RTAA,00010E015,00010,0104," ",Stock_Sea,SGP,S,100041,8979429300,"RUBBER; MTG,ACL",19,17 Apr 2015,Q68707,0000563615,0002,Packed Complete,17 Apr 2015,,,0.0030,1.000,24.000,24.000,15.000,0000019287,00100,C,null,112A,null," "," "," "," "," ",N," ",N," "," ",ZZZ,"Apr 20, 2015 12:00 AM",2015.04.20,"Apr 22, 2015 12:00 AM",2015.04.22,"Apr 17, 2015 12:00 AM",2015.04.17,"Apr 17, 2015 12:00 AM",2015.04.17,,
20 Apr 2015,22 Apr 2015,K112RTAA,00010E015,00010,0105," ",Stock_Sea,SGP,S,100041,8979436220,COOLER ASM; OIL,2,17 Apr 2015,Q68707,0000563717,0002,Packed Complete,17 Apr 2015,,,0.7,1.000,137.000,120.000,134.000,0000019287,00101,C,null,112A,null," "," "," "," "," ",N," ",N," "," ",ZZZ,"Apr 20, 2015 12:00 AM",2015.04.20,"Apr 22, 2015 12:00 AM",2015.04.22,"Apr 17, 2015 12:00 AM",2015.04.17,"Apr 17, 2015 12:00 AM",2015.04.17,,
20 Apr 2015,22 Apr 2015,K112RTAA,00010E015,00010,0106," ",Stock_Sea,SGP,S,100041,8979441250,CLIP; WATER HOSE,10,17 Apr 2015,Q68707,0000563704,0002,Packed Complete,17 Apr 2015,,,0.02,10.000,165.000,100.000,10.000,0000019287,00102,C,null,112A,null," "," "," "," "," ",N," ",N," "," ",ZZZ,"Apr 20, 2015 12:00 AM",2015.04.20,"Apr 22, 2015 12:00 AM",2015.04.22,"Apr 17, 2015 12:00 AM",2015.04.17,"Apr 17, 2015 12:00 AM",2015.04.17,,
